Statistics on file: Z:\data\thesis\thesis\allthesistext.txt
Word separators: "	 ,;.!?:'"-()[]{}«»<>@\/&~#$%%^_`¡´¿=*"
Sentences separators: ".!?"

Number of paragraphs: 4185
Number of words: 58048
Number of sentences: 7599
Number of printable characters (including spaces): 358705
Number of spaces: 46543
Number of tabulations: 1469
Number of Carriage Return: 0
Number of Line Feed: 4185
Number of non-printable characters (others than the above): 0
Number of words per sentence: 7.64
Number of syllables per word (approximate): 1.75
Flesch index: 51.13

Start of list:

oscillator	1
oscillatory	3
osfera	1
other	33
others	6
otros	2
ottingen	17
our	51
out	26
outcome	1
outer	17
outermost	1
outflows	2
outline	2
outlined	2
outlining	2
outlook	3
output	2
outside	16
outskirts	1
outward	3
outwards	9
over	42
over2	1
over4	4
overall	3
overlaid	2
overlap	2
overlapping	5
overpopulation	3
overview	2
owes	1
own	2
p	52
p1	1
package	1
packages	2
packed	1
pagebreak	6
pages	4
pailer03	1
pair	6
pairs	6
panel	2
panels	1
paper	5
papers	3
para	1
parabolic	2
paragraph	1
parallel	27
parameter	15
parameters	59
parametrized	2
parents	1
pars	1
part	30
partial	22
partially	4
particle	6
particles	3
particular	9
particularizations	1
partly	1
parts	10
party	1
pass	6
passband	1
passing	2
past	2
patch	1
patches	1
paterna	1
path	16
paths	2
pattern	22
patterns	1
pdf	51
pdfauthor	1
pdfkeywords	1
pdfproducer	1
pdfstartpage	1
pdfsubject	1
pdftitle	1
peak	4
peaked	1
peaks	2
peculiar	3
peel	1
penumbra	4
penumbrae	10
penumbral	3
people	5
per	8
percent	2
perfect	3
perfectly	2
perfiles	1
performance	1
performed	8
period	18
periodic	7
periods	8
permanent	1
perpendicular	12
perpendicularly	2
person	1
personal	1
personally	1
personas	1
perturbation	2
perturbations	5
perturbed	3
pez	1
ph	12
phase	50
phases	6
phdthesis	4
phenomena	13
phenomenon	2
phi	10
phi+kz	1
photographic	2
photometric	3
photometry	1
photomultiplier	1
photon	2
photons	12
photosphere	26
photospheric	10
physical	25
physicist	1
physics	2
physpar	3
pi	13
picture	8
pipelines	1
pixel	7
pixels	11
place	4
placed	2
plage	8
plages	1
plane	20
planes	1
planetoids	1
planets	2
plants	1
plasma	20
plasmas	3
plate	1
plates	1
platform	1
play	2
playground	1
plays	1
plist	3
plot	1
plume	2
pm	10
pm1	1
png	8
point	16
pointed	4
pointing	2
points	3
polar	4
polarimeter	11
polarimeters	1
polarimetric	7
polarimetry	5
polarity	2
polarization	33
polarizations	1
polarized	6
polarizer	1
polarizers	1
pole	9
poles	7
polynomial	5
polynomials	6
poor	1
poorly	2
populate	3
populated	3
population	10
populations	1
pore	4
portions	1
position	33
positioned	3
positions	22
posses	1
possess	1
possesses	4
possessing	1
possibilities	1
possibility	4
possible	21
possibly	11
post	19
poster	1
postitions	1
postproccesing	1
potential	1
pow1	3
pow2	2
power	25
pp	10
practical	1
practically	1
pre	3
predisperser	3
predominant	1
preferred	1
prefilter	1
prepared	1
presence	10
present	41
presentation	2
presentations	1
presented	15
presents	4
preserving	2
press	2
pressure	33
presumably	2
prevents	1
previous	12
previously	1
priest84	4
primary	5
prime	4
primer	1
primo	1
print	1
prints	2
pro	1
probable	1
probably	1
probe	1
probes	1
problem	10
problems	3
procedure	5
proceedings	3
process	22
processed	1
processes	11
processing	15
produce	10
produced	5
produces	9
producing	3
prof	4
profesionales	1
professional	1
professionally	2
proffesional	1
profha	1
profha2	1
profile	53
profiles	48
profound	2
programming	1
progress	5
projected	14
projection	2
prominences	3
prominent	2
propagaci	1
propagate	8
propagated	1
propagates	2
propagating	6
propagation	37
proper	12
properties	42
property	2
proportional	1
proportionally	1
proportions	2
proposed	6
prospect	2
protect	3
protects	1
protons	1
protostar	1
protrusion	1
provide	6
provided	5
provides	9
providing	5
psi	2
pt	1
publicationyear	1
published	3
pulses	2
pumping	1
pupil	10
pure	2
purely	5
purple	1
purpose	6
purposes	2
pushed	1
putting	2
px	2
quad	9
quadrant	2
quadratic	1
qualitative	7
qualitatively	2
quality	13
quantitative	2
quantities	10
quantity	1
quasi	8
que	1
question	2
quien	1
quienes	1
quiet	34
quite	1
quoted	1
r	23
radially	1
radiated	1
radiating	1
radiation	29
radiative	18
radii	1
radio	1
radius	5
radtran	2
random	1
randomly	1
range	26
ranges	1
rangle	7
rangle+	2
rapid	10
rapidly	2
rare	1
rarely	1
rate	3
rates	1
rather	1
ratio	27
ratios	6
raw	6
rawtip	1
rays	1
re	5
reach	13
reached	3
reaches	7
reaching	4
reactions	2
reacts	1
read	2
reader	1
readers	1
ready	2
real	6
realistic	1
realization	1
realizations	1
really	1
realtime	2
reappear	2
reason	4
reasonable	6
reasons	2
rebe	1
rebound	4
receive	2
recent	12
recently	7
recombination	4
recombinations	3
reconcile	1
reconnection	8
reconstruct	5
reconstructed	21
reconstructing	2
reconstruction	41
reconstructions	2
reconstructs	1
record	51
recorded	13
recording	1
records	1
recover	1
recovers	1
rectangle	1
rectangles	4
recurred	1
recurrence	1
recurrent	4
recursively	1
red	48
red2	2
redirects	1
redtip	1
redu	2
reduc	3
reduce	14
reduced	10
reduces	2
reducing	1
reduction	20
ref	177
refeer	1
refer	7
refereea	1
refereeb	1
reference	8
references	3
referred	6
reflectance	2
reflected	4
reflecting	3
reflection	2
reflections	1
reflects	2
refraction	1
refractive	2
regard	4
regarding	2
regime	4
regimens	1
region	90
regional	2
regions	27
regular	2
regularly	3
relate	1
related	10
relating	1
relation	60
relations	3
relationships	2
relative	4
relatively	1
relaxing	2
released	1
relentless	1
reliable	1
reliably	2
relies	1
relying	1
remain	1
remained	2
remaining	1
removal	1
remove	13
removed	5
removes	3
removing	3
renewed	1
repetitive	5
report	6
reported	2
represent	5
representation	2
represented	1
represents	5
reproduce	5
reproduced	1
rept	3
required	3
requirements	1
res	1
research	7
researcher	1
resemble	2
resembling	1
residual	6
residuals	1
resizebox	5
resolution	95
resolutions	4
resolve	3
resolved	2
resonant	2
resources	3
respect	7
respectively	17
response	11
responsible	2
rest	3
restarted	1
restoration	5
restore	2
restored	2
restrict	3
restricted	3
result	7
resulted	2
resulting	15
results	46
retain	1
retained	1
retardance	1
retardances	2
retardation	3
retarder	2
retarders	1
retreat	1
retreated	2
retreating	1
retreats	1
retrieve	6
retrieved	3
retrieving	1
reveal	5
revealed	4
review	2
reviews	1
revisited	1
revolution	1
rewritten	1
rez	1
rho	51
rho+	2
rhombi	1
rhs	1
ribbon	1
rich	3
richness	2
right	48
right500	1
rightarrow	6
rightarrow0	1
rights	16
rigid	2
rigth	1
ring	2
rings	1
rise	7
rises	4
rising	3
rm	6
rms	5
robbrecht01	2
role	5
rooted	2
rope	1
rose	2
rosette	1
rot	2
rotate	1
rotated	3
rotates	5
rotating	3
rotation	12
rotationally	1
roughly	3
rouppe07	2
routes	3
routines	1
row	6
rows	1
rugged	2
rules	1
run	8
running	8
runs	2
s	166
s11207	2
same	45
sampling	4
sanchez07	2
satisfactory	1
saturation	1
sausage	1
saw	2
say	1
says	1
scale	32
scaled	1
scales	23
scaling	1
scan	25
scanned	3
scanning	23
scans	19
scattered	1
scattering	2
scenarios	1
scenery	2
schema	1
schematically	1
scheme	2
science	11
scientific	3
scrutinize	1
sea	4
sec	13
secchi1877	3
secci	1
second	16
secondary	2
seconds	10
secons	1
section	23
sections	1
see	38
seeing	21
seem	8
seems	2
seen	39
sees	2
segundo	1
seit	1
seldom	1
selected	5
selection	1
selects	1
self	3
semi	2
seminars	1
semitransparent	2
sende	1
sending	1
sense	6
sensitive	3
sensitivity	3
sensor	3
sent	1
sep	7
separated	3
separately	1
separates	1
separating	1
separation	1
sequence	17
sequences	10
sequential	2
ser	1
series	17
serpent	2
set	28
sets	10
setspace	1
setstretch	1
setup	9
seven	1
several	30
shaded	1
shadows	1
shape	4
sharp	3
sharply	2
she	1
shear	2
shears	1
shed	3
shells	4
shift	10
shifted	2
shifts	8
shock	9
shocks	9
short	22
shorter	5
shortly	3
should	16
show	27
showed	7
showing	5
shown	21
shows	25
shutterless	2
side	18
sidecaption	2
sides	4
sidewaysfigure	6
siempre	1
sight	9
sigma	5
sigmoid	9
sigmoidal	1
sign	3
signal	9
signals	7
signature	2
signatures	2
significance	2
significant	8
significantly	4
sim	28
sim0	2
sim1	1
sim10	2
sim100	1
sim103	1
sim14	1
sim140	1
sim150	1
sim170	1
sim19	1
sim22	1
sim230	1
sim24	1
sim32	1
sim400	1
sim45	1
sim5	1
sim7	4
sim74	1
sim8	1
sim90	2
similar	14
similarity	2
similarly	2
simple	4
simplest	1
simplicity	1
simplify	1
simply	2
simulated	4
simulation	1
simulations	8
simultaneity	2
simultaneous	21
simultaneously	20
sin	3
since	13
single	16
singly	2
sinks	1
sinuous	3
siphon	2
sister	1
sites	1
situ	2
six	1
size	10
sized	1
sizes	1
sky	7
slab	3
slave	1
slender	2
slice	5
slices	27
slightly	3
slit	17
slopes	1
slow	27
slower	1
slowly	4
small	68
smaller	11
smallest	1
smoothed	2
smoother	1
smoothing	1
snowboard	1
so	21
sodium	2
soft	1
sol	2
solar	160
solaren	1
solid	10
solitary	8
solphys	13
solution	7
solutions	2
solve	2
solves	1
some	45
sometimes	3
somewhat	7
somewhere	1
sound	24
source	77
sources	3
south	4
sp	4
space	19
spacing	3
span	4
spanning	1
spatial	63
spatially	1
spe	2
special	8
specially	6
species	1
specific	5
specified	1
specify	1
speckle	59
speckled	2
spectra	17
spectral	94
spectro	3
spectrogram	7
spectrograms	11
spectrograph	11
spectrometer	20
spectrometric	1
spectrometry	1
spectropolarimeter	1
spectropolarimetric	8
spectropolarimetry	3
spectroscopic	5
spectroscopy	3
spectrosposcopic	1
spectrum	8
speed	45
speeds	23
spend	2
sphere	7
spheric	1
spherical	3
spherically	1
spicular	6
spicule	11
spicules	92
spicules2	2
spin	1
spiprof	3
spiprofima	2
split	3
splits	1
splitter	4
splitting	1
spot	1
spread	2
spreading	2
spruit81	2
spurious	5
sqrt	4
square	3
squares	2
st	1
stage	1
stages	2
stand	1
standard	5
standing	5
stands	2
star	11
stars	4
start	6
started	2
starting	4
starts	6
state	11
stated	1
states	3
station	1
stationary	1
statistical	8
statistically	2
statistics	2
statitical	1
status	3
stays	2
steep	3
stellar	3
stem	2
step	5
steps	4
stepwidth	2
sterling00	2
stf	1
stick	1
still	16
stimulating	1
stochastic	1
stokes1	1
stokes2	1
stop	3
stored	1
straight	11
strasbg	7
strategy	1
stratification	2
stratified	2
strength	14
strengths	7
stress	1
stretch	1
strictly	3
string	5
stripes	3
strong	34
stronger	3
strongest	3
strongly	2
structural	4
structure	33
structures	56
structuring	2
stucture	1
studied	14
studies	6
study	38
studying	3
sub	8
subaperture	1
subarea	1
subfield	12
subfields	8
subfig	1
subfloat	13
subimage	2
subject	43
sublevels	2
submitted	1
submitteddate	1
submittedyear	1
subscript	1
subsection	18
subsequent	6
subset	1
subsonic	4
substantial	2
substantially	2
subsubsection	30
subsystem	1
subtracted	2
subtraction	6
succeeded	1
successful	1
successfully	2
successive	2
such	32
sudden	1
suddenly	2
suerte	1
suffers	1
sufficient	9
suggest	13
suggested	5
suggesting	3
suggestive	1
suggests	4
suitable	2
sum	21
summarize	5
summarizes	3
summation	3
sun	5
sunlight	6
sunspot	15
sunspots	13
superposition	3
supersonic	2
supervisor	2
supply	2
support	3
supported	5
suppress	1
sure	1
surface	30
surfaces	13
surge	22
surges	1
surprise	1
surrounded	3
surrounding	5
surroundings	2
sustain	1
sv	1
switched	1
symbols	1
symmetric	6
symmetrised	1
symmetrising	1
sympathetic	4
synchronized	1
synchronous	4
synonymously	2
synthesized	1
synthetic	3
system	24
systematic	2
systematically	1
systems	6
t	82
t+m	1
tabla	5
table	17
tableofcontents	1
tabular	8
tachocline	1
tails	2
take	9
taken	37
takes	6
taking	6
talk	1
tank	7
target	3
targets	2
task	1
tau	46
tau0	2
teachers	1
technical	2
technique	10
techniques	21
technological	1
technology	1
techreport	1
telecentric	1
telescope	38
telescopes	1
telescopic	3
telluric	3
temoral	1
temperature	56
temperatures	11
temporal	37
temporally	1
tend	2
tendency	1
tenerife	2
tens	1
tension	2
tensor	1
tepper	1
term	4
terminar	1
terms	9
terrestrial	1
test	5
tests	1
tex	1
text	3
textbf	27
textbooks	1
textheight	1
textit	9
textwidth	71
th	8
than	82
thank	4
that	220
the	3580
thechapter	1
their	52
them	12
themselves	2
then	24
theoretical	22
theories	6
theory	8
there	23
therefore	17
therein	2
thermal	5
these	69
thesis	14
thesubsection	1
thesubsubsection	1
they	23
thick	5
thickness	17
thief	1
thin	28
third	4
this	188
thispagestyle	3
those	19
though	2
threads	2
three	14
threshold	3
through	24
throughout	7
thus	23
ti	1
tied	1
tiles	3
till	2
tilt	5
time	111
times	53
times10	4
times19	1
times94	1
timescale	2
timescales	5
tiny	1
tip	24
tipcont	1
title	51
to	698
toc	5
today	2
together	6
too	5
tool	2
top	8
topics	2
topology	2
tops	2
torsional	9
total	31
toto	1
toward	2
towards	9
tower	1
town	1
trabajo	1
trace	2
tracer	2
tracers	2
traces	1
track	2
tracked	2
tracking	4
traditional	1
train	3
trains	4
trajectory	1
transfer	13
transferred	2
transform	3
transformation	2
transformed	2
transient	2
transients	2
transimance	2
transition	28
transitions	14
transmission	12
transmittance	3
transmitted	2
transparent	2
transport	7
transported	4
transporting	2
transversal	15
transverse	3
travel	4
traveled	2
traveling	1
travels	1
traversed	1
treated	4
treatment	6
treatments	1
tremendously	1
tres	1
triggered	1
triggers	1
trip	1
triplet	11
trivial	1
trough	1
true	8
truj05	8
truj07	1
try	1
trying	1
ts	1
tsiropoula00	2
tsiropoula97	5
tsverlag	3
ttingen	12
tube	35
tubes	25
tubewaves	1
tuned	2
turbulence	6
turbulences	1
turbulent	5
turn	1
turned	1
turns	2
tuve	2
twice	4
twisted	1
two	102
txfonts	1
type	6
types	4
typical	18
typically	3
tziotziou03	1
u	12
ubiquitous	1
ublico	1
uexkuell83	2
uhe	3
uhrende	1
ultima	1
ultimately	1
ultimo	2
ultraviolet	7
umbra	7
umbrae	3
umbral	8
un	2
una	1
unaberrated	1
unable	1
under	17
underestimation	1
undergo	5
undergoing	2
undergone	1
underlying	2
underpopulated	1
understand	5
understanding	5
understandings	1
understood	8
undertaken	1
undesired	1
undisturbed	1
unexpected	3
unfiltered	1
unforeseen	1
uni	1
unique	1
unit	2
units	4
unity	3
univerlag	2
universal	1
university	1
unknown	3
unlikely	1
unperturbed	4
unpolarized	2
until	6
untwisted	2
up	34
updated	1
upgrade	1
upgraded	1
upgrades	1
upgrading	1
upon	2
upper	14
uppermost	1
upward	3
upwardly	2
ur	7
urich	1
us	10
use	31
used	64
useful	1
usepackage	13
uses	10
using	40
usual	4
usually	6
v	86
vacuum	5
valid	4
valuable	2
value	10
values	26
van	15
vanish	1
vapor	1
variability	2
variable	2
variables	2
variation	22
variations	6
varies	5
variety	3
various	11
vartheta	4
vary	3
vec	140
vector	15
vectors	2
vel	1
velocities	47
velocitiy	1
velocity	82
ver	1
verb	2
verbatim	1
versatility	1
version	9
vert	8
vertical	30
very	47
vez	1
via	10
viable	3
vibrates	2
vibration	9
vicinity	2
vida	2
video	1
view	15
vigorous	4
viscous	1
visibility	1
visible	15
vision	1
visualize	2
vivid	1
vol	6
volkmer95	2
voltages	2
volume	6
von	9
vorstellen	1
vs	6
vspace	15
vtt	6
want	4
wanted	2
warm	1
warmly	1
warms	1
was	84
water	1
wave	49
wavefront	16
wavefronts	4
wavelength	63
wavelengths	23
wavemodes	1
wavenumbers	3
waves	154
waves1	3
waves2	1
wavevector	2
way	10
we	228
weak	7
weakened	2
weaker	2
weakly	1
wealth	4
webdoc	1
webpage	3
weight	2
weights	3
welcomed	1
well	17
went	1
wentzel79	2
were	58
wf	1
what	4
when	31
whenever	1
where	63
wherever	1
whether	5
which	119
while	34
white	6
who	2
whole	11
whom	2
whose	4
why	1
wide	12
widehat	2
widely	1
wider	2
widespread	1
width	93
widths	6
wiggly	2
wiki	5
wikipedia	5
wikistokes	2
wikisun	2
wilhelm00	2
will	28
wind	7
window	4
windows	1
winds	1
wing	7
wings	7
with	498
within	12
without	6
wittmann69	2
word	1
work	51
worked	2
works	3
workunits	1
would	19
wrapfig	1
wrapfigure	14
written	2
www	2
x	29
xi	2
xml	1
y	24
year	1
years	20
yes	4
yet	6
yielded	3
yields	5
you	2
z	16
zero	8
zeroing	1
zone	9
zu	1
zweidimensionale	1
|	19
|D	2
|I	2
|OTF	1
|O|	2
|S	1
|c|	10
|c|c||c|c|	1
|r|c|c|c|	2

End of list

